Kingdom,Phylum,Class,Order,Family,Genus,Sample_name,OBER.Mn.JE1,OBER.Mn.JE2,OBER.Mn.JE3,OBER.Mn.JE4,OBER.Mn.JO1,OBER.Mn.JO2,OBER.Mn.SE1,OBER.Mn.SE2,OBER.Mn.SE5,OBER.Mn.SE6,OBER.Mn.SO1
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Genus of Saprospiraceae,Sept_B2,0,0,0,0,0,0,0,0,0.23,0.4,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,Jan_B2,0,0,0.27,0.35,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,Jan_B1,0.36,0.26,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.62
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Genus of Microbacteriaceae,Jan_B1,0.3,0.31,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Sept_B2,0,0,0,0,0,0,0,0,0.12,0.49,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Genus of Nocardioidaceae,Sept_B2,0,0,0,0,0,0,0,0,0.3,0.31,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.6
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Genus of Gallionellaceae,Jan_B1,0.29,0.31,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,JGI_0001001-H03,Jan_IB,0,0,0,0,0.27,0.32,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Order of Alphaproteobacteria,Family of Alphaproteobacteria,Genus of Alphaproteobacteria,Jan_IB,0,0,0,0,0.35,0.24,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,Jan_IB,0,0,0,0,0.33,0.26,0,0,0,0,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Jan_B1,0.36,0.23,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Jan_B2,0,0,0.32,0.28,0,0,0,0,0,0,0
d__Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Jan_IB,0,0,0,0,0.31,0.28,0,0,0,0,0
d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,Sept_B2,0,0,0,0,0,0,0,0,0.31,0.27,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,Jan_B2,0,0,0.19,0.39,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,Jan_IB,0,0,0,0,0.32,0.25,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,Sept_B2,0,0,0,0,0,0,0,0,0.29,0.28,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,Sept_B2,0,0,0,0,0,0,0,0,0.23,0.34,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Genus of Microbacteriaceae,Sept_B1,0,0,0,0,0,0,0.15,0.43,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,Elev-16S-1166,Elev-16S-1166,Jan_B1,0.27,0.3,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Family of Burkholderiales,Genus of Burkholderiales,Sept_B2,0,0,0,0,0,0,0,0,0.31,0.25,0
d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,Jan_B2,0,0,0.3,0.27,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Jan_B2,0,0,0.29,0.28,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Genus of Acetobacteraceae,Jan_IB,0,0,0,0,0.28,0.29,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.57
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Genus of Rubinisphaeraceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.56
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Sept_B2,0,0,0,0,0,0,0,0,0.28,0.29,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Sept_B1,0,0,0,0,0,0,0.22,0.34,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.55
d__Bacteria,Proteobacteria,Gammaproteobacteria,Order of Gammaproteobacteria,Family of Gammaproteobacteria,Genus of Gammaproteobacteria,Jan_B2,0,0,0.23,0.32,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Genus of Sphingomonadaceae,Jan_B1,0.24,0.31,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Jan_IB,0,0,0,0,0.28,0.27,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,JGI_0001001-H03,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.55
d__Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,Elev-16S-1166,Elev-16S-1166,Jan_IB,0,0,0,0,0.27,0.27,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,Jan_B2,0,0,0.18,0.36,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Family of Rhodospirillales,Genus of Rhodospirillales,Jan_B2,0,0,0.13,0.4,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Sept_B2,0,0,0,0,0,0,0,0,0.26,0.28,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,Elev-16S-1166,Elev-16S-1166,Jan_B2,0,0,0.26,0.28,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Jan_B1,0.26,0.28,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Genus of Xanthobacteraceae,Jan_IB,0,0,0,0,0.29,0.24,0,0,0,0,0
d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,Sept_B1,0,0,0,0,0,0,0.13,0.39,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Sept_B2,0,0,0,0,0,0,0,0,0.25,0.27,0
d__Bacteria,Phylum of d__Bacteria,Class of d__Bacteria,Order of d__Bacteria,Family of d__Bacteria,Genus of d__Bacteria,Jan_B2,0,0,0.25,0.27,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,Jan_B1,0.25,0.26,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Jan_B2,0,0,0.19,0.33,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Genus of Rhizobiaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.51
d__Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Genus of Reyranellaceae,Jan_IB,0,0,0,0,0.27,0.24,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.51
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Sept_B1,0,0,0,0,0,0,0.29,0.22,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Genus of Saprospiraceae,Jan_B2,0,0,0.24,0.26,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthya,Sept_B2,0,0,0,0,0,0,0,0,0.23,0.27,0
d__Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,Sept_B2,0,0,0,0,0,0,0,0,0.27,0.23,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Genus of Methyloligellaceae,Sept_B2,0,0,0,0,0,0,0,0,0.25,0.25,0
d__Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Sept_B1,0,0,0,0,0,0,0.24,0.26,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Jan_B2,0,0,0.2,0.3,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,Sept_B1,0,0,0,0,0,0,0.3,0.2,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,Sept_B1,0,0,0,0,0,0,0.36,0.14,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,Sept_B1,0,0,0,0,0,0,0.23,0.27,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,Jan_B1,0.27,0.23,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Jan_B2,0,0,0.26,0.23,0,0,0,0,0,0,0
d__Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Genus of Caldilineaceae,Jan_IB,0,0,0,0,0.27,0.22,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,Sept_B2,0,0,0,0,0,0,0,0,0.25,0.24,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sept_B1,0,0,0,0,0,0,0.33,0.16,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.48
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,Sept_B1,0,0,0,0,0,0,0.32,0.16,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,Sept_B1,0,0,0,0,0,0,0.35,0.13,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,Jan_IB,0,0,0,0,0.22,0.26,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Jan_B2,0,0,0.17,0.31,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sept_B1,0,0,0,0,0,0,0.29,0.19,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,JGI_0001001-H03,Jan_B2,0,0,0.21,0.26,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Jan_B1,0.22,0.25,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,Sept_B2,0,0,0,0,0,0,0,0,0.24,0.23,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Genus of Yersiniaceae,Jan_B2,0,0,0.13,0.33,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Jan_B1,0.25,0.21,0,0,0,0,0,0,0,0,0
d__Bacteria,Phylum of d__Bacteria,Class of d__Bacteria,Order of d__Bacteria,Family of d__Bacteria,Genus of d__Bacteria,Sept_B1,0,0,0,0,0,0,0.3,0.16,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,Jan_B1,0.27,0.19,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Jan_B2,0,0,0.21,0.25,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,11-24,11-24,11-24,Sept_B1,0,0,0,0,0,0,0.31,0.15,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,B1-7BS,Sept_B2,0,0,0,0,0,0,0,0,0.22,0.23,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,Sept_B2,0,0,0,0,0,0,0,0,0.22,0.24,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.45
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,Jan_IB,0,0,0,0,0.22,0.23,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Sept_B1,0,0,0,0,0,0,0.26,0.19,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.45
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Jan_B1,0.2,0.24,0,0,0,0,0,0,0,0,0
d__Bacteria,Firmicutes,Bacilli,Brevibacillales,Brevibacillaceae,Brevibacillus,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.45
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Genus of Xanthomonadaceae,Jan_B1,0.25,0.2,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Sept_B1,0,0,0,0,0,0,0.21,0.23,0,0,0
d__Bacteria,RCP2-54,RCP2-54,RCP2-54,RCP2-54,RCP2-54,Sept_B2,0,0,0,0,0,0,0,0,0.26,0.18,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Genus of Hyphomicrobiaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.44
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,A0839,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.43
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Jan_B1,0.25,0.19,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Jan_B2,0,0,0.21,0.22,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,Jan_B2,0,0,0.2,0.23,0,0,0,0,0,0,0
d__Bacteria,Phylum of d__Bacteria,Class of d__Bacteria,Order of d__Bacteria,Family of d__Bacteria,Genus of d__Bacteria,Sept_B2,0,0,0,0,0,0,0,0,0.24,0.2,0
d__Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,Sept_B2,0,0,0,0,0,0,0,0,0.23,0.2,0
d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Sept_B1,0,0,0,0,0,0,0.37,0.06,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Genus of Rubinisphaeraceae,Jan_B2,0,0,0.23,0.2,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.43
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Sept_B1,0,0,0,0,0,0,0.19,0.24,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Order of Gammaproteobacteria,Family of Gammaproteobacteria,Genus of Gammaproteobacteria,Jan_B1,0.2,0.23,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Jan_IB,0,0,0,0,0.18,0.25,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,Jan_B2,0,0,0.2,0.23,0,0,0,0,0,0,0
d__Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Jan_B2,0,0,0.1,0.32,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Sept_B1,0,0,0,0,0,0,0.24,0.18,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Sept_B2,0,0,0,0,0,0,0,0,0.22,0.2,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Family of Burkholderiales,Genus of Burkholderiales,Jan_IB,0,0,0,0,0.2,0.22,0,0,0,0,0
d__Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,Jan_B1,0.21,0.21,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,JGI_0001001-H03,Sept_B2,0,0,0,0,0,0,0,0,0.24,0.18,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17,Jan_B1,0.24,0.18,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,Jan_B2,0,0,0.24,0.17,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Jan_IB,0,0,0,0,0.23,0.19,0,0,0,0,0
d__Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Genus of Gemmatimonadaceae,Sept_B2,0,0,0,0,0,0,0,0,0.22,0.19,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Genus of Xanthomonadaceae,Jan_B2,0,0,0.18,0.24,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Genus of Pirellulaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.41
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,Jan_IB,0,0,0,0,0.19,0.22,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Jan_B2,0,0,0.23,0.18,0,0,0,0,0,0,0
d__Bacteria,RCP2-54,RCP2-54,RCP2-54,RCP2-54,RCP2-54,Sept_B1,0,0,0,0,0,0,0.21,0.19,0,0,0
d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.4
d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Jan_B1,0.2,0.2,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Genus of Methyloligellaceae,Jan_IB,0,0,0,0,0.19,0.21,0,0,0,0,0
d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Jan_B2,0,0,0.2,0.2,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,Sept_B1,0,0,0,0,0,0,0.21,0.18,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Jan_B1,0.17,0.23,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,Jan_IB,0,0,0,0,0.19,0.21,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,Elev-16S-1166,Elev-16S-1166,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.39
d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Sept_B1,0,0,0,0,0,0,0.22,0.17,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,Jan_B1,0.2,0.19,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Jan_B1,0.19,0.2,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,DS-100,DS-100,DS-100,Jan_B2,0,0,0.22,0.17,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Genus of Nitrosomonadaceae,Jan_B2,0,0,0.2,0.18,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Genus of Acetobacteraceae,Sept_B2,0,0,0,0,0,0,0,0,0.2,0.19,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Genus of Rubinisphaeraceae,Sept_B1,0,0,0,0,0,0,0.25,0.13,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Genus of Verrucomicrobiaceae,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.39
d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Genus of Microscillaceae,Jan_B2,0,0,0.2,0.18,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,Sept_B2,0,0,0,0,0,0,0,0,0.2,0.18,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,PLTA13,Jan_IB,0,0,0,0,0.21,0.17,0,0,0,0,0
d__Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,Sept_B2,0,0,0,0,0,0,0,0,0.19,0.19,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,Jan_B2,0,0,0.11,0.27,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthya,Jan_B2,0,0,0.12,0.25,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Sept_B2,0,0,0,0,0,0,0,0,0.19,0.19,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Jan_B1,0.21,0.16,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,DS-100,DS-100,DS-100,Jan_B1,0.19,0.19,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Genus of Hyphomicrobiaceae,Jan_IB,0,0,0,0,0.21,0.17,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Genus of Rubinisphaeraceae,Sept_B2,0,0,0,0,0,0,0,0,0.18,0.19,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Genus of Methyloligellaceae,Jan_B1,0.19,0.18,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,Jan_B1,0.17,0.2,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Order of Gammaproteobacteria,Family of Gammaproteobacteria,Genus of Gammaproteobacteria,Sept_B1,0,0,0,0,0,0,0.1,0.26,0,0,0
d__Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,Jan_B2,0,0,0.23,0.14,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Family of Rhizobiales,Genus of Rhizobiales,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.36
d__Bacteria,Proteobacteria,Alphaproteobacteria,Order of Alphaproteobacteria,Family of Alphaproteobacteria,Genus of Alphaproteobacteria,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.36
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.36
d__Bacteria,Proteobacteria,Gammaproteobacteria,Order of Gammaproteobacteria,Family of Gammaproteobacteria,Genus of Gammaproteobacteria,Sept_B2,0,0,0,0,0,0,0,0,0.2,0.16,0
d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,JGI_0001001-H03,Jan_B1,0.18,0.18,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Family of Burkholderiales,Genus of Burkholderiales,Sept_IB,0,0,0,0,0,0,0,0,0,0,0.36
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,Jan_B1,0.18,0.17,0,0,0,0,0,0,0,0,0
