Kingdom,Phylum,Class,Order,Family,Genus,Sample_name,OBER.Mn.JE1,OBER.Mn.JE2,OBER.Mn.JE3,OBER.Mn.JE4,OBER.Mn.JO1,OBER.Mn.JO2,OBER.Mn.SE1,OBER.Mn.SE2,OBER.Mn.SE5,OBER.Mn.SE6,OBER.Mn.SO1
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Family of Sphingobacteriales,Genus of Sphingobacteriales,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,LiUU-11-161,LiUU-11-161,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Genus of Sphingobacteriaceae,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,SJA-28,SJA-28,SJA-28,SJA-28,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Family of Oligoflexales,Genus of Oligoflexales,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Candidatus_Obscuribacter,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales,Dadabacteriales,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales,Babeliales,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Elusimicrobiota,Elusimicrobia,MVP-88,MVP-88,MVP-88,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Elusimicrobiota,Lineage_IIc,Lineage_IIc,Lineage_IIc,Lineage_IIc,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,27F-1492R,27F-1492R,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Order of Polyangia,Family of Polyangia,Genus of Polyangia,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Genus of Polyangiaceae,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,CCM11a,CCM11a,CCM11a,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,AT-s3-44,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionales,Taonella,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,Genus of Micavibrionaceae,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,Micropepsaceae,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Captivus,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Finniella,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Paracaedibacter,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Genus of Paracaedibacteraceae,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Genus of Magnetospirillaceae,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Megaira,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Genus of Alcaligenaceae,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Parvibium,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Genus of Neisseriaceae,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ferribacterium,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Unknown_Family,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade,KI89A_clade,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Nitrococcales,Halorhodospiraceae,Alkalilimnicola,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,[Agitococcus]_lubricus_group,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Alkanibacter,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Fontimonas,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Genus of Rhodanobacteraceae,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Tahibacter,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,eub62A3,eub62A3,eub62A3,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Family of Chlamydiales,Genus of Chlamydiales,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Waddliaceae,Waddlia,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,Omnitrophales,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,koll11,koll11,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Order of Verrucomicrobiae,Family of Verrucomicrobiae,Genus of Verrucomicrobiae,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Ellin517,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SH3-11,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Family of Verrucomicrobiales,Genus of Verrucomicrobiales,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Rhizaspididae,Rhogostoma,Jan_B1,0,0,0,0,0,0,0,0,0,0,0
d__Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Genus of Nitrosopumilaceae,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Order of Acidobacteriae,Family of Acidobacteriae,Genus of Acidobacteriae,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Blastocatellia,Order of Blastocatellia,Family of Blastocatellia,Genus of Blastocatellia,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Subgroup_11,Subgroup_11,Subgroup_11,Subgroup_11,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Genus of Intrasporangiaceae,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavihumibacter,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Order of Bacteroidia,Family of Bacteroidia,Genus of Bacteroidia,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,LiUU-11-161,LiUU-11-161,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bacteroidota,SJA-28,SJA-28,SJA-28,SJA-28,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Family of Oligoflexales,Genus of Oligoflexales,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Candidatus_Obscuribacter,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,Babeliaceae,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Elusimicrobiota,Elusimicrobia,MVP-88,MVP-88,MVP-88,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Elusimicrobiota,Lineage_IIc,Lineage_IIc,Lineage_IIc,Lineage_IIc,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Genus of Polyangiaceae,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,CCM11a,CCM11a,CCM11a,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Aquisphaera,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Inquilinaceae,Inquilinus,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,Micropepsaceae,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Finniella,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Paracaedibacter,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Megaira,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Genus of Alcaligenaceae,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Parvibium,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Genus of Neisseriaceae,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ferribacterium,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Unknown_Family,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade,KI89A_clade,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Nitrococcales,Halorhodospiraceae,Alkalilimnicola,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,[Agitococcus]_lubricus_group,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Tahibacter,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Proteobacteria,Gammaproteobacteria,eub62A3,eub62A3,eub62A3,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Family of Chlamydiales,Genus of Chlamydiales,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Waddliaceae,Waddlia,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,Omnitrophales,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SH3-11,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Family of Verrucomicrobiales,Genus of Verrucomicrobiales,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Rhizaspididae,Rhogostoma,Jan_B2,0,0,0,0,0,0,0,0,0,0,0
d__Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Genus of Nitrosopumilaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus_Nitrocosmicus,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,AKIW659,AKIW659,AKIW659,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Family of Acidobacteriales,Genus of Acidobacteriales,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Class of Acidobacteriota,Order of Acidobacteriota,Family of Acidobacteriota,Genus of Acidobacteriota,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Subgroup_11,Subgroup_11,Subgroup_11,Subgroup_11,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,Subgroup_5,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Family of Microtrichales,Genus of Microtrichales,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Acidimicrobiia,Order of Acidimicrobiia,Family of Acidimicrobiia,Genus of Acidimicrobiia,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Longivirga,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Genus of Kineosporiaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Genus of Intrasporangiaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Genus of Micrococcaceae,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Order of Actinobacteria,Family of Actinobacteria,Genus of Actinobacteria,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Jan_IB,0,0,0,0,0,0,0,0,0,0,0
